rootfs / rootfs ro,seclabel 0 0
/dev/block/dm-0 /system/lib64/liblogwrap.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/liblshal.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/liblz4.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/liblzma.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libm.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libm4u_sys.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmdloggerrecycle.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmdnssd.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmedia.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmedia_helper.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmedia_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmedia_omx.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmediadrm.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmediaextractorservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmedialogservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmediametrics.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmediandk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmediatek_exceptionlog.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmediautils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmemoryDumpEncoder.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmemtrack.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmemunreachable.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmet-tag.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmetricslogger.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmidi.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libminijail.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libminikin.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libminiui.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmrdump.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmtk_drvb_sys.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmtk_vt_wrapper.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmtkavenhancements.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmtkbluetooth_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmtkbootanimation.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmtklimiter.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmtkshifter.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libmtp.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnativebridge.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnativehelper.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnativeloader.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnativewindow.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnbaio.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnetd_client.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnetdaidl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnetdutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnetlink.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnetutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnetworklocation.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libneuralnetworks.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnvram_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnvram_platform_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libnvram_sec_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libopenjdk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libopenjdkjvm.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libopenjdkjvmti.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpac.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpackagelistparser.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpagemap.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpcap.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpcre2.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpcrecpp.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpdfium.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libperfctl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libperfframeinfo_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpiex.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpixelflinger.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpng.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpower.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpowermanager.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpq_cust_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libpq_prot_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libprintspooler_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libprocessgroup.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libprocinfo.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libprogrambinary.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libprotobuf-cpp-full.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libprotobuf-cpp-lite.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libqihooversion.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libqkimageproc.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libradio_metadata.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/librs_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/librtp_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libschedulerservicehidl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libselinux.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsensor.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsensorservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsensorservicehidl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsepol.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libservices.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libserviceutility.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsf_debug.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsigchain.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libskia.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsoftkeymaster.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsoftkeymasterdevice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsonic.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsonivox.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsoundpool.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsoundtrigger.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsoundtriggerservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsparse.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libspeexresampler.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsqlite.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libssl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright_amrnb_common.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright_enc_common.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright_flacdec.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright_foundation.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright_http_support.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright_omx.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright_omx_utils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstagefright_xmlparser.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstdc++.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libstereoinfoaccessor.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsurfaceflinger.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsurfaceflinger_ddmconnection.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsuspend.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsync.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsysenv_system.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libsysutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libterservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libtextclassifier.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libtextclassifier_hash.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libthermalcallback.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libthermalservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libtinyalsa.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libtinyxml2.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libtombstoned_client.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libtouchfilter.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libui.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libui_ext_fwk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libunwind.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libusbhost.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvintf.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvixl-arm.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvixl-arm64.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvndksupport.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvoicerecognition.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvoicerecognition_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvorbisidec.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvsync_enhance.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvsync_hint.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libvulkan.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwebviewchromium_loader.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwebviewchromium_plat_support.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwfds.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwifi-service.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwifi-system-iface.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwifi-system.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwifikeystorehal.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwifitest_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libwilhelm.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libxml2.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libxtables.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libyv12util.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libz.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libziparchive.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/mtkdrm/libdrmmtkplugin.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.camera.device@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.gnss@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.keymaster_attestation@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.keymaster_attestation@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.lbs@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.nvram@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.power@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.pq@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.radio@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vendor.mediatek.hardware.videotelephony@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/android.hardware.graphics.allocator@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/android.hardware.graphics.common@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/android.hardware.graphics.mapper@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/android.hardware.renderscript@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/android.hidl.memory@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libRSCpuRef.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libRSDriver.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libRS_internal.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libbacktrace.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libbase.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libbcinfo.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libblas.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libc++.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libcompiler_rt.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libcutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libft2.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libhardware.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libhidlbase.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libhidlmemory.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libhidltransport.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libhwbinder.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libion.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/liblzma.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libpng.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libunwind.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/vndk-sp/libutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
magisk /system/lib64/libzygisk.so tmpfs ro,seclabel,relatime,mode=755 0 0
/data/media /mnt/runtime/default/emulated sdcardfs rw,nosuid,nodev,noexec,noatime,fsuid=1023,fsgid=1023,gid=1015,multiuser,mask=6,derive_gid 0 0
/data/media /storage/emulated sdcardfs rw,nosuid,nodev,noexec,noatime,fsuid=1023,fsgid=1023,gid=1015,multiuser,mask=6,derive_gid 0 0
/data/media /mnt/runtime/read/emulated sdcardfs rw,nosuid,nodev,noexec,noatime,fsuid=1023,fsgid=1023,gid=9997,multiuser,mask=23,derive_gid 0 0
/data/media /mnt/runtime/write/emulated sdcardfs rw,nosuid,nodev,noexec,noatime,fsuid=1023,fsgid=1023,gid=9997,multiuser,mask=7,derive_gid 0 0
/dev/block/vold/public:179,129 /mnt/media_rw/58A9-1314 vfat rw,dirsync,nosuid,nodev,noexec,noatime,uid=1023,gid=1023,fmask=0007,dmask=0007,allow_utime=0020,codepage=437,iocharset=iso8859-1,shortname=mixed,utf8,errors=remount-ro 0 0
/mnt/media_rw/58A9-1314 /mnt/runtime/default/58A9-1314 sdcardfs rw,nosuid,nodev,noexec,noatime,fsuid=1023,fsgid=1023,gid=1015,mask=6 0 0
/mnt/media_rw/58A9-1314 /storage/58A9-1314 sdcardfs rw,nosuid,nodev,noexec,noatime,fsuid=1023,fsgid=1023,gid=1015,mask=6 0 0
/mnt/media_rw/58A9-1314 /mnt/runtime/read/58A9-1314 sdcardfs rw,nosuid,nodev,noexec,noatime,fsuid=1023,fsgid=1023,gid=9997,mask=18 0 0
/mnt/media_rw/58A9-1314 /mnt/runtime/write/58A9-1314 sdcardfs rw,nosuid,nodev,noexec,noatime,fsuid=1023,fsgid=1023,gid=9997,mask=18 0 0
